language,typology,PMI,DD
English,SVO,2.1767592240641847,1
English,SVO,3.620262111328314,2
English,SVO,4.89407527277265,1
English,SVO,1.7375966241481482,1
English,SVO,2.6874731447223117,1
English,SVO,5.07348512467615,1
English,SVO,0.5018251730105001,1
English,SVO,1.2962640943546224,2
English,SVO,1.7394158720354327,1
English,SVO,2.4343504751195124,1
English,SVO,1.3085424241330592,2
English,SVO,9.5366484966639,1
English,SVO,2.632500668118921,1
English,SVO,1.6787029350945792,1
English,SVO,1.0530984498760774,1
English,SVO,1.4860578571521834,1
English,SVO,2.7375966241481478,1
English,SVO,6.19679550885696,1
English,SVO,5.602498019352483,1
English,SVO,6.814939568575126,1
English,SVO,5.07348512467615,1
English,SVO,9.5366484966639,1
English,SVO,1.824781194582524,2
English,SVO,1.8147508562759822,3
English,SVO,3.8548930894553686,1
English,SVO,3.1526341234269917,1
English,SVO,2.118166362766954,2
English,SVO,2.8796991253291844,1
English,SVO,5.602498019352483,1
English,SVO,6.814939568575126,1
English,SVO,3.1526341234269917,1
English,SVO,0.5018251730105001,1
English,SVO,1.7394158720354327,1
English,SVO,2.891395500919932,1
English,SVO,2.4949971443689862,1
English,SVO,3.356905445694458,2
English,SVO,0.771812339486061,2
English,SVO,2.1850416911476995,1
English,SVO,2.424019641552995,2
English,SVO,3.2096858182483574,1
English,SVO,7.986752194890686,1
English,SVO,1.1360658066133271,1
English,SVO,2.1932761079243375,1
English,SVO,3.1526341234269917,1
English,SVO,1.7490922629859775,2
English,SVO,1.4460421783043043,1
English,SVO,9.5366484966639,1
English,SVO,1.7375966241481482,1
English,SVO,1.7375966241481482,1
English,SVO,2.3225591248693043,1
English,SVO,6.19679550885696,1
English,SVO,1.7375966241481482,1
English,SVO,1.4460421783043043,4
English,SVO,2.1593287760010003,1
English,SVO,1.4460421783043043,1
English,SVO,3.1526341234269917,1
English,SVO,2.1593287760010003,1
English,SVO,2.0677452258404787,1
English,SVO,1.7375966241481482,1
English,SVO,2.8796991253291844,1
English,SVO,1.7490922629859775,2
English,SVO,0.5783560512047621,12
English,SVO,1.7490922629859775,2
English,SVO,4.399869117750982,4
English,SVO,1.6159671797466166,1
English,SVO,1.7782386086454938,1
English,SVO,2.4690019358360416,1
English,SVO,1.6787029350945792,2
English,SVO,2.8796991253291844,3
English,SVO,1.4460421783043043,1
English,SVO,5.602498019352483,1
English,SVO,6.814939568575126,1
English,SVO,1.7782386086454938,1
English,SVO,5.2183968987451355,1
English,SVO,1.464578129741732,1
English,SVO,3.793899070217226,2
English,SVO,10.76315702647258,1
English,SVO,3.2008107930099117,1
English,SVO,2.6874731447223117,1
English,SVO,-1.302637905676519,1
English,SVO,1.1837088508181397,4
English,SVO,1.8486279365368916,1
English,SVO,3.3974178371047294,1
English,SVO,3.1526341234269917,1
English,SVO,1.8486279365368916,1
English,SVO,3.3974178371047294,1
English,SVO,6.19679550885696,1
English,SVO,9.5366484966639,1
English,SVO,1.824781194582524,2
English,SVO,1.8147508562759822,3
English,SVO,2.632500668118921,1
English,SVO,2.8796991253291844,2
English,SVO,2.356905445694458,2
English,SVO,0.8249669421008947,1
English,SVO,1.6313972203162226,1
English,SVO,2.585194953340564,1
English,SVO,3.190362447363983,1
English,SVO,4.001023388257204,6
English,SVO,2.0006310299819416,1
English,SVO,1.6313972203162226,1
English,SVO,2.585194953340564,1
English,SVO,2.0006310299819416,1
English,SVO,3.559433816580203,1
English,SVO,2.041273014479288,1
English,SVO,-1.7973668805221927,2
English,SVO,1.2119486525264844,1
English,SVO,1.7548852885090374,5
English,SVO,2.041273014479288,2
English,SVO,1.7544739983771622,22
English,SVO,1.5033384527714262,1
English,SVO,6.814939568575126,1
English,SVO,0.9984800192237914,3
English,SVO,-0.8969696358480127,10
English,SVO,-2.227093765303397,1
English,SVO,-1.2046722156126444,6
English,SVO,1.3315619225858417,2
English,SVO,1.5919276454637117,1
English,SVO,1.718286387606836,1
English,SVO,0.8249669421008947,2
English,SVO,3.190362447363983,1
English,SVO,4.319051426592699,3
English,SVO,1.0347943039627594,1
English,SVO,3.275138220259684,1
English,SVO,4.255881330959562,12
English,SVO,1.7394158720354327,1
English,SVO,3.4519284224771,1
English,SVO,0.8772486144766597,1
English,SVO,3.275138220259684,1
English,SVO,3.8369677921091117,4
English,SVO,5.403580485477585,10
English,SVO,5.918216678350969,1
English,SVO,8.085085121359942,1
English,SVO,0.1770657027783765,1
English,SVO,2.0377639350722223,19
English,SVO,3.7678343765381976,1
English,SVO,4.426185104809756,2
English,SVO,4.897161508318246,8
English,SVO,3.5496542064886643,1
English,SVO,3.3544451654431517,1
English,SVO,3.0813865197755588,2
English,SVO,2.2865161178030604,3
English,SVO,2.3448771097050534,1
English,SVO,3.190362447363983,1
English,SVO,2.5563488590626724,36
English,SVO,2.491569499513858,1
English,SVO,5.901850570692691,1
English,SVO,0.9588077809340186,1
English,SVO,4.897161508318246,38
English,SVO,3.190362447363983,2
English,SVO,2.5563488590626724,3
English,SVO,3.7678343765381976,1
English,SVO,3.759040918000349,6
English,SVO,4.897161508318246,3
English,SVO,0.1770657027783765,2
English,SVO,2.0377639350722223,8
English,SVO,4.897161508318246,3
English,SVO,3.190362447363983,1
English,SVO,2.5563488590626724,2
English,SVO,1.081173736744958,8
English,SVO,3.0151133003563926,1
English,SVO,2.4519284224770996,1
English,SVO,3.260317268216649,1
English,SVO,3.7520788945225987,1
English,SVO,4.426185104809756,17
English,SVO,6.0254702650627205,1
English,SVO,-0.8969696358480127,12
English,SVO,4.289344653212459,1
English,SVO,3.7520788945225987,1
English,SVO,3.8369677921091117,2
English,SVO,-1.0502586356984636,1
English,SVO,3.290137647176927,1
English,SVO,0.6588832762434226,3
English,SVO,5.003468538045291,1
English,SVO,2.3448771097050534,1
English,SVO,1.0868573752485406,1
English,SVO,2.0366359834374355,1
English,SVO,3.267667692203093,2
English,SVO,2.5563488590626724,6
English,SVO,1.081173736744958,8
English,SVO,3.0151133003563926,1
English,SVO,2.4519284224770996,1
English,SVO,3.260317268216649,1
English,SVO,3.190362447363983,1
English,SVO,0.4358464111984158,1
English,SVO,2.7520788945225987,2
English,SVO,2.8046816435016013,1
English,SVO,1.2363926383772237,1
English,SVO,3.6138615253910227,3
English,SVO,4.071808979729591,1
English,SVO,1.0868573752485406,33
English,SVO,-0.6583187643742769,1
English,SVO,4.420290781785514,1
English,SVO,5.825370019473523,1
English,SVO,-1.302637905676519,1
English,SVO,1.1837088508181397,12
English,SVO,3.641895976772176,1
English,SVO,2.3448771097050534,1
English,SVO,2.0436084853837837,1
English,SVO,4.897161508318246,3
English,SVO,9.323597208059669,1
English,SVO,3.260317268216649,1
English,SVO,1.3452792013693877,1
English,SVO,4.897161508318246,3
English,SVO,4.311506303136618,1
English,SVO,3.260317268216649,1
English,SVO,4.460721409091821,1
English,SVO,3.190362447363983,2
English,SVO,1.3315619225858417,2
English,SVO,1.5919276454637117,1
English,SVO,3.190362447363983,1
English,SVO,2.5563488590626724,2
English,SVO,1.9650071202512205,1
English,SVO,1.1818392591093556,1
English,SVO,4.9285806356799515,3
English,SVO,3.253329249629693,1
English,SVO,3.190362447363983,1
English,SVO,-0.9765914427022669,4
English,SVO,4.9285806356799515,3
English,SVO,4.841117794429612,9
English,SVO,4.5263292913569515,1
English,SVO,1.376422707010919,1
English,SVO,4.897161508318246,3
English,SVO,3.793899070217226,3
English,SVO,0.8249669421008947,1
English,SVO,3.290137647176927,1
English,SVO,0.6588832762434226,3
English,SVO,3.8369677921091117,2
English,SVO,2.562331224750941,1
English,SVO,3.988257040172521,1
English,SVO,2.194748789155029,1
English,SVO,5.7728071965062995,1
English,SVO,2.000631029981942,2
English,SVO,3.5064482588882018,1
English,SVO,3.369466262285127,1
English,SVO,8.599658294189702,2
English,SVO,1.2119486525264844,1
English,SVO,1.7548852885090374,8
English,SVO,8.599658294189702,2
English,SVO,2.657410386844547,1
English,SVO,4.897161508318246,2
English,SVO,2.827265163500216,1
English,SVO,3.4082983572431225,2
English,SVO,2.028417303377895,3
English,SVO,2.4156685292607856,1
English,SVO,3.4082983572431225,1
English,SVO,2.737596624148148,3
English,SVO,4.074006989409961,1
English,SVO,3.964458429828623,1
English,SVO,2.8951507725144308,1
English,SVO,2.3976511130436142,2
English,SVO,3.8369677921091117,3
English,SVO,1.9585096967784688,2
English,SVO,1.9585096967784688,4
English,SVO,3.260317268216649,1
English,SVO,5.882471501211456,2
English,SVO,4.897161508318246,2
English,SVO,2.675185088572523,1
English,SVO,-0.45994117265391193,2
English,SVO,5.07348512467615,1
English,SVO,1.7635918326810922,3
English,SVO,3.8369677921091117,2
English,SVO,7.7588354205224865,1
English,SVO,8.599658294189702,2
English,SVO,5.0267283489634424,1
English,SVO,3.1513490779431264,3
English,SVO,6.456401243209469,1
English,SVO,-0.1951263883692007,12
English,SVO,0.08786072533566344,11
English,SVO,3.4439565991602668,3
English,SVO,0.5703316229201895,30
English,SVO,3.620262111328314,1
English,SVO,1.9650071202512205,1
English,SVO,2.518896272998513,2
English,SVO,4.412659779388447,1
English,SVO,4.848940433775188,2
English,SVO,3.190362447363983,2
English,SVO,2.5563488590626724,8
English,SVO,2.1674146869981814,1
English,SVO,3.8369677921091117,4
English,SVO,3.275138220259684,1
English,SVO,6.955344178672078,2
English,SVO,8.599658294189702,2
English,SVO,3.1343834312709355,1
English,SVO,3.3062369635739013,1
English,SVO,1.867830166514919,4
English,SVO,1.3452792013693877,2
English,SVO,-0.25749226932957425,1
English,SVO,1.7394158720354327,1
English,SVO,2.0366359834374355,3
English,SVO,2.055258915596536,6
English,SVO,1.7210809833628393,1
English,SVO,2.1100110007012645,1
English,SVO,-1.0845518132523413,1
English,SVO,1.2962640943546224,2
English,SVO,3.6727552144445914,1
English,SVO,2.2865161178030604,2
English,SVO,5.254579235051782,1
English,SVO,4.4239140463075035,1
English,SVO,1.5600584385959604,4
English,SVO,-2.362079056096826,1
English,SVO,8.599658294189702,2
English,SVO,2.115987902115605,1
English,SVO,3.1705560314242542,1
English,SVO,2.1932761079243375,1
English,SVO,0.2504810632126675,13
English,SVO,3.8369677921091117,2
English,SVO,4.719345931992092,1
English,SVO,-1.5441659947511803,1
English,SVO,1.024665012139888,1
English,SVO,2.2096122041998534,2
English,SVO,2.0326652748849443,1
English,SVO,6.570353766956551,1
English,SVO,-1.4019521009695683,10
English,SVO,-1.6567019368589941,1
English,SVO,-0.9767522389637714,4
English,SVO,3.9700555350207445,1
English,SVO,7.58147827812468,1
English,SVO,2.2208724405602394,1
English,SVO,5.369740826001036,2
English,SVO,1.4981306894527586,1
English,SVO,2.5537848959595557,1
English,SVO,1.9075216255904606,1
English,SVO,2.5393912637274396,1
English,SVO,1.8097666908472663,1
English,SVO,4.741216741982116,2
English,SVO,-0.8994005888508217,1
English,SVO,4.938502303699146,17
English,SVO,3.1840104085729624,1
English,SVO,7.460984226731829,2
English,SVO,0.5018251730105001,1
English,SVO,1.7394158720354327,1
English,SVO,1.9650071202512205,1
English,SVO,4.938502303699146,14
English,SVO,0.1940405089617553,1
English,SVO,3.652810917155795,14
English,SVO,2.294769209844247,1
English,SVO,7.460984226731829,2
English,SVO,2.6502561473015733,4
English,SVO,1.3861065030909954,1
English,SVO,-0.03824652923652553,4
English,SVO,0.2504810632126675,3
English,SVO,4.289344653212459,1
English,SVO,2.1540882258723792,1
English,SVO,2.47779725827811,8
English,SVO,7.460984226731829,2
English,SVO,2.0377639350722223,22
English,SVO,3.050194474689931,2
English,SVO,4.938502303699146,2
English,SVO,4.270011935498967,1
English,SVO,1.7782386086454938,2
English,SVO,1.6787029350945792,1
English,SVO,2.7955704991765082,1
English,SVO,2.657410386844547,1
English,SVO,1.579151452617846,3
English,SVO,0.3008971357926733,9
English,SVO,3.3567758526073836,1
English,SVO,4.28006979561867,7
English,SVO,1.345156874911731,11
English,SVO,7.271187353435566,1
English,SVO,-0.6343619329338397,8
English,SVO,3.3544451654431517,1
English,SVO,2.6808802244254415,2
English,SVO,2.1593287760010003,1
English,SVO,8.201138529970507,1
English,SVO,1.736269801907805,1
English,SVO,3.3544451654431517,1
English,SVO,3.2375057216928407,2
English,SVO,0.6702413563463834,1
English,SVO,2.12762663877277,2
English,SVO,2.84160168204309,1
English,SVO,3.3062369635739013,1
English,SVO,1.4860578571521834,2
English,SVO,2.6808802244254415,3
English,SVO,0.8548930894553687,1
English,SVO,3.641895976772176,1
English,SVO,1.5949039721015539,1
English,SVO,3.954428763006283,1
English,SVO,1.874555822053225,1
English,SVO,3.2008107930099117,1
English,SVO,3.2008107930099117,8
English,SVO,2.330910237161514,1
English,SVO,-0.7997286330726073,9
English,SVO,4.558911951846392,1
English,SVO,1.9075216255904606,1
English,SVO,7.460984226731829,2
English,SVO,3.2375057216928407,3
English,SVO,-0.8969696358480127,6
English,SVO,1.6138615253910227,2
English,SVO,3.0813865197755588,3
English,SVO,4.467434001932612,3
English,SVO,1.64849998042929,1
English,SVO,3.090222587851367,2
English,SVO,-0.45994117265391193,3
English,SVO,3.751557029788788,1
English,SVO,2.1593287760010003,1
English,SVO,8.201138529970507,1
English,SVO,3.3445172905135414,14
English,SVO,2.378733005851454,19
English,SVO,3.881672420570969,1
English,SVO,3.3445172905135414,20
English,SVO,4.270011935498967,1
English,SVO,4.03587186052319,2
English,SVO,3.527429966634522,1
English,SVO,1.4860578571521834,2
English,SVO,3.9700555350207445,1
English,SVO,2.314384526116915,10
English,SVO,0.2504810632126675,8
English,SVO,1.4860578571521834,1
English,SVO,3.0813865197755588,2
English,SVO,3.3725581209201194,1
English,SVO,1.8351657864330992,2
English,SVO,2.2096122041998534,1
English,SVO,0.750334711415049,2
English,SVO,6.19679550885696,1
English,SVO,6.148731485253334,1
English,SVO,0.007356996657388973,10
English,SVO,1.4860578571521834,2
English,SVO,3.0813865197755588,3
English,SVO,1.736269801907805,1
English,SVO,2.0366359834374355,2
English,SVO,2.1526341234269917,1
English,SVO,5.882471501211456,2
English,SVO,2.675185088572523,1
English,SVO,0.8249669421008947,2
English,SVO,0.32573726416712645,2
English,SVO,3.5149534255645816,1
English,SVO,3.612072816576843,3
English,SVO,3.4505300146357394,1
English,SVO,-0.0924834660597609,5
English,SVO,0.04858258012961083,4
English,SVO,1.5949039721015539,1
English,SVO,7.460984226731829,2
English,SVO,2.194748789155029,1
English,SVO,4.327261785152216,1
English,SVO,0.20355980047054953,2
English,SVO,1.6463625641557866,1
English,SVO,4.22293486905447,2
English,SVO,1.5441821693493083,1
English,SVO,4.043942510001347,6
English,SVO,1.1495784952996162,2
English,SVO,5.882471501211456,3
English,SVO,1.64849998042929,1
English,SVO,2.675185088572523,2
English,SVO,1.4621913652383247,3
English,SVO,0.8249669421008947,4
English,SVO,4.370817794409826,4
English,SVO,0.1770657027783765,1
English,SVO,2.0377639350722223,17
English,SVO,4.043942510001347,4
English,SVO,4.311506303136618,2
English,SVO,2.502830213002279,2
English,SVO,2.5494209305497795,1
English,SVO,3.3062369635739013,1
English,SVO,1.3688486849079584,1
English,SVO,4.848940433775188,3
English,SVO,0.771812339486061,1
English,SVO,4.553443739206879,2
English,SVO,1.4981306894527586,1
English,SVO,4.370817794409826,3
English,SVO,1.736269801907805,1
English,SVO,-1.2336864452611473,3
English,SVO,0.1770657027783765,1
English,SVO,2.0377639350722223,11
English,SVO,4.938502303699146,4
English,SVO,4.270011935498967,1
English,SVO,0.9723154963034991,2
English,SVO,2.03291963631798,1
English,SVO,2.580027855532183,2
English,SVO,4.336700564237028,5
English,SVO,3.3544451654431517,1
English,SVO,3.0813865197755588,2
English,SVO,0.007356996657388973,5
English,SVO,5.066393805300086,1
English,SVO,-1.9762303742299605,2
English,SVO,4.810450718842357,1
English,SVO,4.5263292913569515,1
English,SVO,2.436051401074921,2
English,SVO,2.436051401074921,2
English,SVO,3.1343834312709355,1
English,SVO,3.3062369635739013,1
English,SVO,1.6727552144445914,2
English,SVO,5.706573498106214,3
English,SVO,4.527429966634522,5
English,SVO,3.1513490779431264,2
English,SVO,2.8840394351148855,1
English,SVO,3.8935049248542155,1
English,SVO,2.5393912637274396,1
English,SVO,4.549420930549779,1
English,SVO,2.7617836850638873,1
English,SVO,0.3008971357926733,1
English,SVO,3.6757130441042065,1
English,SVO,1.6159671797466166,1
English,SVO,2.569764912770958,1
English,SVO,3.527429966634522,1
English,SVO,0.5018251730105001,1
English,SVO,1.7394158720354327,1
English,SVO,7.179798411454014,1
English,SVO,2.362468254796204,1
English,SVO,1.9621300124571657,1
English,SVO,0.22804152608501432,1
English,SVO,4.289344653212459,1
English,SVO,5.255010122802255,1
English,SVO,2.1705560314242542,1
English,SVO,3.1243537644485957,1
English,SVO,3.31768688242793,1
English,SVO,1.5919276454637117,1
English,SVO,4.897161508318246,2
English,SVO,1.1316585990950672,2
English,SVO,3.2540946401106825,3
English,SVO,1.2055018717471597,12
English,SVO,3.7678343765381976,1
English,SVO,3.369466262285127,1
English,SVO,4.314256075327453,1
English,SVO,1.1355606100680502,3
English,SVO,2.7938295850711423,7
English,SVO,2.4156685292607856,2
English,SVO,3.4082983572431225,3
English,SVO,1.4308668069492703,1
English,SVO,4.549420930549779,1
English,SVO,-1.979082926128003,1
English,SVO,-1.3232092327816385,4
English,SVO,2.3087533253442736,2
English,SVO,2.147073840948679,1
English,SVO,6.148731485253334,1
English,SVO,4.074006989409961,1
English,SVO,3.964458429828623,1
English,SVO,2.4156685292607856,2
English,SVO,3.3544451654431517,2
English,SVO,2.4156685292607856,1
English,SVO,1.4308668069492703,1
English,SVO,1.4156685292607856,1
English,SVO,3.5309348454695075,2
English,SVO,5.602498019352483,1
English,SVO,-0.10347979687407126,1
English,SVO,0.16744369101550732,1
English,SVO,4.636190842701482,1
English,SVO,6.19679550885696,1
English,SVO,2.0677452258404787,1
English,SVO,10.099584691055059,1
English,SVO,1.470116313283162,3
